0	1000	 0 0 0 0 1 0 0 0 1 0
1	994	 0 0 0 0 1 0 0 0 1 0
1	2	 0 1 0 0 1 0 0 0 1 0
1	1	 0 0 0 0 1 1 0 0 1 0
1	2	 0 0 0 0 1 0 1 0 1 0
1	1	 0 0 0 1 1 0 0 0 1 0
2	986	 0 0 0 0 1 0 0 0 1 0
2	4	 0 1 0 0 1 0 0 0 1 0
2	1	 0 0 0 0 1 1 0 0 1 0
2	4	 0 0 0 0 1 0 1 0 1 0
2	1	 0 0 0 1 1 0 0 0 1 0
2	2	 1 0 0 0 1 0 0 0 1 0
2	2	 0 0 1 0 1 0 0 0 1 0
3	975	 0 0 0 0 1 0 0 0 1 0
3	5	 0 1 0 0 1 0 0 0 1 0
3	9	 0 0 0 0 1 0 1 0 1 0
3	3	 1 0 0 0 1 0 0 0 1 0
3	5	 0 0 1 0 1 0 0 0 1 0
3	1	 0 0 0 0 1 0 0 0 1 1
3	1	 0 0 0 0 0 0 0 0 1 0
3	1	 0 0 1 0 0 0 0 0 1 0
4	959	 0 0 0 0 1 0 0 0 1 0
4	8	 0 1 0 0 1 0 0 0 1 0
4	13	 0 0 0 0 1 0 1 0 1 0
4	2	 1 0 0 0 1 0 0 0 1 0
4	8	 0 0 1 0 1 0 0 0 1 0
4	3	 0 0 0 0 1 0 0 0 1 1
4	1	 0 0 0 0 0 0 0 0 1 0
4	1	 0 0 1 0 0 0 0 0 1 0
4	5	 0 0 0 0 1 1 0 0 1 0
5	957	 0 0 0 0 1 0 0 0 1 0
5	6	 0 1 0 0 1 0 0 0 1 0
5	13	 0 0 0 0 1 0 1 0 1 0
5	3	 1 0 0 0 1 0 0 0 1 0
5	6	 0 0 1 0 1 0 0 0 1 0
5	4	 0 0 0 0 1 0 0 0 1 1
5	1	 0 0 1 0 0 0 0 0 1 0
5	7	 0 0 0 0 1 1 0 0 1 0
5	2	 0 0 0 0 1 0 0 1 1 0
5	1	 0 0 0 1 1 0 0 0 1 0
6	941	 0 0 0 0 1 0 0 0 1 0
6	13	 0 1 0 0 1 0 0 0 1 0
6	8	 0 0 0 0 1 0 1 0 1 0
6	5	 1 0 0 0 1 0 0 0 1 0
6	12	 0 0 1 0 1 0 0 0 1 0
6	1	 0 0 0 0 1 0 0 0 1 1
6	5	 0 0 0 0 1 1 0 0 1 0
6	8	 0 0 0 0 1 0 0 1 1 0
6	4	 0 0 0 1 1 0 0 0 1 0
6	3	 0 0 0 0 0 0 0 0 1 0
7	928	 0 0 0 0 1 0 0 0 1 0
7	20	 0 1 0 0 1 0 0 0 1 0
7	13	 0 0 0 0 1 0 1 0 1 0
7	3	 1 0 0 0 1 0 0 0 1 0
7	14	 0 0 1 0 1 0 0 0 1 0
7	3	 0 0 0 0 1 0 0 0 1 1
7	5	 0 0 0 0 1 1 0 0 1 0
7	4	 0 0 0 0 1 0 0 1 1 0
7	5	 0 0 0 1 1 0 0 0 1 0
7	3	 0 0 0 0 0 0 0 0 1 0
7	2	 0 0 0 0 1 0 0 0 0 0
8	913	 0 0 0 0 1 0 0 0 1 0
8	15	 0 1 0 0 1 0 0 0 1 0
8	19	 0 0 0 0 1 0 1 0 1 0
8	5	 1 0 0 0 1 0 0 0 1 0
8	19	 0 0 1 0 1 0 0 0 1 0
8	5	 0 0 0 0 1 0 0 0 1 1
8	7	 0 0 0 0 1 1 0 0 1 0
8	3	 0 0 0 0 1 0 0 1 1 0
8	6	 0 0 0 1 1 0 0 0 1 0
8	3	 0 0 0 0 0 0 0 0 1 0
8	5	 0 0 0 0 1 0 0 0 0 0
9	893	 0 0 0 0 1 0 0 0 1 0
9	19	 0 1 0 0 1 0 0 0 1 0
9	30	 0 0 0 0 1 0 1 0 1 0
9	6	 1 0 0 0 1 0 0 0 1 0
9	28	 0 0 1 0 1 0 0 0 1 0
9	7	 0 0 0 0 1 0 0 0 1 1
9	7	 0 0 0 0 1 1 0 0 1 0
9	2	 0 0 0 0 1 0 0 1 1 0
9	1	 0 0 0 1 1 0 0 0 1 0
9	1	 0 0 0 0 0 0 0 0 1 0
9	2	 0 0 0 0 1 0 0 0 0 0
9	2	 0 1 1 0 1 0 0 0 1 0
9	2	 0 0 0 0 1 0 1 0 1 1
10	886	 0 0 0 0 1 0 0 0 1 0
10	30	 0 1 0 0 1 0 0 0 1 0
10	26	 0 0 0 0 1 0 1 0 1 0
10	8	 1 0 0 0 1 0 0 0 1 0
10	24	 0 0 1 0 1 0 0 0 1 0
10	10	 0 0 0 0 1 0 0 0 1 1
10	4	 0 0 0 0 1 1 0 0 1 0
10	1	 0 0 0 1 1 0 0 0 1 0
10	1	 0 0 0 0 0 0 0 0 1 0
10	4	 0 0 0 0 1 0 0 0 0 0
10	3	 0 1 1 0 1 0 0 0 1 0
10	1	 0 0 0 0 1 0 1 0 1 1
10	2	 0 0 0 1 1 0 0 0 1 1
11	872	 0 0 0 0 1 0 0 0 1 0
11	29	 0 1 0 0 1 0 0 0 1 0
11	31	 0 0 0 0 1 0 1 0 1 0
11	12	 1 0 0 0 1 0 0 0 1 0
11	29	 0 0 1 0 1 0 0 0 1 0
11	9	 0 0 0 0 1 0 0 0 1 1
11	4	 0 0 0 0 1 1 0 0 1 0
11	4	 0 0 0 1 1 0 0 0 1 0
11	1	 0 0 0 0 0 0 0 0 1 0
11	3	 0 0 0 0 1 0 0 0 0 0
11	3	 0 1 1 0 1 0 0 0 1 0
11	2	 0 0 0 0 1 0 1 0 1 1
11	1	 0 0 0 0 1 0 0 1 1 0
12	846	 0 0 0 0 1 0 0 0 1 0
12	41	 0 1 0 0 1 0 0 0 1 0
12	33	 0 0 0 0 1 0 1 0 1 0
12	14	 1 0 0 0 1 0 0 0 1 0
12	35	 0 0 1 0 1 0 0 0 1 0
12	12	 0 0 0 0 1 0 0 0 1 1
12	3	 0 0 0 0 1 1 0 0 1 0
12	6	 0 0 0 1 1 0 0 0 1 0
12	2	 0 0 0 0 0 0 0 0 1 0
12	3	 0 0 0 0 1 0 0 0 0 0
12	4	 0 1 1 0 1 0 0 0 1 0
12	1	 0 0 0 0 1 0 1 0 1 1
13	843	 0 0 0 0 1 0 0 0 1 0
13	47	 0 1 0 0 1 0 0 0 1 0
13	33	 0 0 0 0 1 0 1 0 1 0
13	15	 1 0 0 0 1 0 0 0 1 0
13	31	 0 0 1 0 1 0 0 0 1 0
13	9	 0 0 0 0 1 0 0 0 1 1
13	4	 0 0 0 0 1 1 0 0 1 0
13	6	 0 0 0 1 1 0 0 0 1 0
13	2	 0 0 0 0 0 0 0 0 1 0
13	5	 0 1 1 0 1 0 0 0 1 0
13	1	 0 0 0 0 1 0 1 0 1 1
13	2	 0 0 1 0 1 0 1 0 1 0
13	2	 0 0 0 0 1 0 0 1 1 0
14	831	 0 0 0 0 1 0 0 0 1 0
14	48	 0 1 0 0 1 0 0 0 1 0
14	35	 0 0 0 0 1 0 1 0 1 0
14	16	 1 0 0 0 1 0 0 0 1 0
14	28	 0 0 1 0 1 0 0 0 1 0
14	16	 0 0 0 0 1 0 0 0 1 1
14	9	 0 0 0 0 1 1 0 0 1 0
14	6	 0 0 0 1 1 0 0 0 1 0
14	1	 0 0 0 0 0 0 0 0 1 0
14	4	 0 1 1 0 1 0 0 0 1 0
14	3	 0 0 1 0 1 0 1 0 1 0
14	3	 0 0 0 0 1 0 0 1 1 0
15	815	 0 0 0 0 1 0 0 0 1 0
15	52	 0 1 0 0 1 0 0 0 1 0
15	41	 0 0 0 0 1 0 1 0 1 0
15	15	 1 0 0 0 1 0 0 0 1 0
15	37	 0 0 1 0 1 0 0 0 1 0
15	11	 0 0 0 0 1 0 0 0 1 1
15	12	 0 0 0 0 1 1 0 0 1 0
15	3	 0 0 0 1 1 0 0 0 1 0
15	6	 0 1 1 0 1 0 0 0 1 0
15	3	 0 0 1 0 1 0 1 0 1 0
15	4	 0 0 0 0 1 0 0 1 1 0
15	1	 0 1 0 0 1 0 0 0 1 1
16	816	 0 0 0 0 1 0 0 0 1 0
16	48	 0 1 0 0 1 0 0 0 1 0
16	31	 0 0 0 0 1 0 1 0 1 0
16	14	 1 0 0 0 1 0 0 0 1 0
16	38	 0 0 1 0 1 0 0 0 1 0
16	10	 0 0 0 0 1 0 0 0 1 1
16	19	 0 0 0 0 1 1 0 0 1 0
16	7	 0 0 0 1 1 0 0 0 1 0
16	3	 0 1 1 0 1 0 0 0 1 0
16	3	 0 0 1 0 1 0 1 0 1 0
16	9	 0 0 0 0 1 0 0 1 1 0
16	2	 0 1 0 0 1 0 0 0 1 1
17	781	 0 0 0 0 1 0 0 0 1 0
17	57	 0 1 0 0 1 0 0 0 1 0
17	38	 0 0 0 0 1 0 1 0 1 0
17	17	 1 0 0 0 1 0 0 0 1 0
17	38	 0 0 1 0 1 0 0 0 1 0
17	11	 0 0 0 0 1 0 0 0 1 1
17	23	 0 0 0 0 1 1 0 0 1 0
17	8	 0 0 0 1 1 0 0 0 1 0
17	7	 0 1 1 0 1 0 0 0 1 0
17	4	 0 0 1 0 1 0 1 0 1 0
17	11	 0 0 0 0 1 0 0 1 1 0
17	2	 0 1 0 0 1 0 0 0 1 1
17	1	 0 1 0 1 1 0 0 0 1 0
17	1	 0 0 0 0 1 1 1 0 1 0
17	1	 1 0 0 0 1 0 0 1 1 0
18	755	 0 0 0 0 1 0 0 0 1 0
18	63	 0 1 0 0 1 0 0 0 1 0
18	45	 0 0 0 0 1 0 1 0 1 0
18	18	 1 0 0 0 1 0 0 0 1 0
18	33	 0 0 1 0 1 0 0 0 1 0
18	9	 0 0 0 0 1 0 0 0 1 1
18	31	 0 0 0 0 1 1 0 0 1 0
18	7	 0 0 0 1 1 0 0 0 1 0
18	7	 0 1 1 0 1 0 0 0 1 0
18	8	 0 0 1 0 1 0 1 0 1 0
18	14	 0 0 0 0 1 0 0 1 1 0
18	2	 0 1 0 0 1 0 0 0 1 1
18	1	 0 1 0 1 1 0 0 0 1 0
18	1	 0 0 0 0 1 1 1 0 1 0
18	2	 1 0 0 0 1 0 0 1 1 0
18	2	 0 0 0 0 0 0 0 0 1 0
18	2	 0 0 0 0 1 1 0 0 1 1
19	744	 0 0 0 0 1 0 0 0 1 0
19	76	 0 1 0 0 1 0 0 0 1 0
19	44	 0 0 0 0 1 0 1 0 1 0
19	18	 1 0 0 0 1 0 0 0 1 0
19	49	 0 0 1 0 1 0 0 0 1 0
19	12	 0 0 0 0 1 0 0 0 1 1
19	25	 0 0 0 0 1 1 0 0 1 0
19	4	 0 0 0 1 1 0 0 0 1 0
19	5	 0 1 1 0 1 0 0 0 1 0
19	4	 0 0 1 0 1 0 1 0 1 0
19	12	 0 0 0 0 1 0 0 1 1 0
19	1	 0 1 0 0 1 0 0 0 1 1
19	1	 0 1 0 1 1 0 0 0 1 0
19	1	 1 0 0 0 1 0 0 1 1 0
19	1	 0 0 0 0 0 0 0 0 1 0
19	3	 0 0 0 0 1 1 0 0 1 1
20	716	 0 0 0 0 1 0 0 0 1 0
20	83	 0 1 0 0 1 0 0 0 1 0
20	54	 0 0 0 0 1 0 1 0 1 0
20	16	 1 0 0 0 1 0 0 0 1 0
20	48	 0 0 1 0 1 0 0 0 1 0
20	13	 0 0 0 0 1 0 0 0 1 1
20	28	 0 0 0 0 1 1 0 0 1 0
20	4	 0 0 0 1 1 0 0 0 1 0
20	6	 0 1 1 0 1 0 0 0 1 0
20	6	 0 0 1 0 1 0 1 0 1 0
20	13	 0 0 0 0 1 0 0 1 1 0
20	6	 0 1 0 0 1 0 0 0 1 1
20	1	 0 1 0 1 1 0 0 0 1 0
20	1	 1 0 0 0 1 0 0 1 1 0
20	3	 0 0 0 0 1 1 0 0 1 1
20	1	 0 0 0 0 1 0 0 0 0 0
20	1	 0 1 0 0 1 1 0 0 1 0
21	682	 0 0 0 0 1 0 0 0 1 0
21	110	 0 1 0 0 1 0 0 0 1 0
21	48	 0 0 0 0 1 0 1 0 1 0
21	21	 1 0 0 0 1 0 0 0 1 0
21	44	 0 0 1 0 1 0 0 0 1 0
21	16	 0 0 0 0 1 0 0 0 1 1
21	30	 0 0 0 0 1 1 0 0 1 0
21	4	 0 0 0 1 1 0 0 0 1 0
21	4	 0 1 1 0 1 0 0 0 1 0
21	9	 0 0 1 0 1 0 1 0 1 0
21	14	 0 0 0 0 1 0 0 1 1 0
21	5	 0 1 0 0 1 0 0 0 1 1
21	1	 1 0 0 0 1 0 0 1 1 0
21	1	 0 0 0 0 1 1 0 0 1 1
21	6	 0 0 0 0 1 0 0 0 0 0
21	2	 0 1 0 0 1 1 0 0 1 0
21	3	 1 0 0 0 1 0 1 0 1 0
22	653	 0 0 0 0 1 0 0 0 1 0
22	113	 0 1 0 0 1 0 0 0 1 0
22	62	 0 0 0 0 1 0 1 0 1 0
22	24	 1 0 0 0 1 0 0 0 1 0
22	45	 0 0 1 0 1 0 0 0 1 0
22	13	 0 0 0 0 1 0 0 0 1 1
22	27	 0 0 0 0 1 1 0 0 1 0
22	5	 0 0 0 1 1 0 0 0 1 0
22	5	 0 1 1 0 1 0 0 0 1 0
22	6	 0 0 1 0 1 0 1 0 1 0
22	18	 0 0 0 0 1 0 0 1 1 0
22	7	 0 1 0 0 1 0 0 0 1 1
22	1	 1 0 0 0 1 0 0 1 1 0
22	1	 0 0 0 0 1 1 0 0 1 1
22	8	 0 0 0 0 1 0 0 0 0 0
