0	250	 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0
0	250	 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
0	250	 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 1
0	250	 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1
1	269	 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0
1	223	 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
1	237	 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 1
1	243	 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1
1	1	 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0
1	1	 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1 0 0 0
1	1	 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0
1	1	 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0
1	1	 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
1	1	 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
1	1	 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0
1	1	 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
1	1	 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
1	1	 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0
1	1	 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0
1	2	 0 0 0 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 1
1	1	 0 0 0 0 0 0 1 0 1 0 0 1 1 0 1 0 0 0 0 1
1	1	 0 0 0 0 1 0 1 0 0 0 0 1 1 0 1 0 0 0 0 1
1	1	 0 1 0 0 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 1
1	1	 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1
1	1	 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 1 0 0 1
1	1	 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1
1	1	 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1
1	1	 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 1
1	1	 0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1
1	2	 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0
1	1	 0 0 1 0 0 0 0 0 0 1 0 1 0 0 1 1 0 0 0 1
1	1	 0 0 1 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1
1	1	 0 0 1 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 1
1	1	 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1 1 0 0 0 1
