0	250	 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0
0	250	 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0
0	250	 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0
0	250	 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0
1	241	 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0
1	244	 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0
1	230	 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0
1	265	 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0
1	2	 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0
1	1	 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0
1	1	 1 0 0 0 0 0 1 0 1 1 0 1 0 0 0 1 0 0 0 0
1	1	 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0
1	1	 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0
1	2	 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0
1	1	 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0
1	1	 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 1 0
1	1	 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0
1	1	 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 1 1 0
1	2	 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1
1	1	 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0
1	3	 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0
1	2	 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0
2	214	 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0
2	227	 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0
2	230	 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0
2	290	 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0
2	1	 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0
2	1	 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0
2	1	 1 0 0 0 0 0 1 0 1 1 0 1 0 0 0 1 0 0 0 0
2	1	 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0
2	2	 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0
2	2	 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0
2	2	 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0
2	1	 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 1 0
2	1	 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0
2	2	 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1
2	2	 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0
2	6	 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0
2	3	 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0
2	3	 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0
2	2	 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0
2	1	 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0
2	1	 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0 1 0
2	1	 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0
2	3	 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0
2	1	 0 0 1 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 1 0
2	1	 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0
2	1	 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0
3	210	 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0
3	251	 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0
3	215	 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0
3	268	 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0
3	2	 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0
3	1	 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0
3	2	 1 0 0 0 0 0 1 0 1 1 0 1 0 0 0 1 0 0 0 0
3	2	 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0
3	2	 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0
3	4	 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0
3	3	 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1
3	4	 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0
3	6	 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0
3	2	 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0
3	5	 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0
3	3	 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0
3	1	 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0
3	1	 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0
3	2	 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0
3	1	 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0
3	1	 1 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0
3	2	 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 0 0
3	1	 0 0 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0
3	2	 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1
3	1	 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0
3	1	 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0
3	1	 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 1 0
3	3	 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0
3	2	 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0
3	1	 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0
4	192	 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0
4	241	 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0
4	206	 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0
4	280	 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0
4	2	 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0
4	3	 1 0 0 0 0 0 1 0 1 1 0 1 0 0 0 1 0 0 0 0
4	2	 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0
4	4	 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0
4	2	 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0
4	4	 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1
4	7	 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0
4	10	 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0
4	2	 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0
4	5	 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0
4	5	 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0
4	3	 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0
4	1	 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0
4	2	 1 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0
4	1	 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1
4	2	 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 1 0
4	3	 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0
4	2	 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0
4	1	 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0
4	1	 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0
4	1	 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0
4	2	 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 1 0
4	1	 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0
